YCabinID,Carrier,Departure,Destination,YPrice,Miles,BeginDate
4007,ZH,SZX,XNN,2010,2390,2009-09-29 00:00:00.000
4008,MU,TSN,PVG,1030,1133,2009-09-28 00:00:00.000
4009,MU,PVG,TSN,1030,1133,2009-09-28 00:00:00.000
4010,FM,LYI,SHA,710,572,2009-10-03 00:00:00.000
4011,FM,SHA,LYI,710,572,2009-10-03 00:00:00.000
4012,FM,PVG,JNZ,1060,1267,2009-10-08 00:00:00.000
4013,FM,JNZ,PVG,1060,1267,2009-10-08 00:00:00.000
4014,CA,TGO,PEK,780,646,2009-10-06 00:00:00.000
4015,CA,PEK,TGO,780,646,2009-10-06 00:00:00.000
4016,CZ,YCU,SHE,1300,1373,2009-10-13 00:00:00.000
4017,CZ,SHE,YCU,1300,1373,2009-10-13 00:00:00.000
4018,NS,KWE,SHE,2130,2470,2009-10-17 00:00:00.000
4019,NS,SHE,KWE,2130,2470,2009-10-17 00:00:00.000
4020,EU,CTU,SYX,1590,1677,2009-10-09 00:00:00.000
4021,EU,SYX,CTU,1590,1677,2009-10-09 00:00:00.000
4022,3U,CKG,FOC,1530,1598,2009-10-10 00:00:00.000
4023,3U,FOC,CKG,1530,1598,2009-10-10 00:00:00.000
4024,JD,TNA,SYX,2140,2497,2009-09-29 00:00:00.000
4025,JD,SYX,TNA,2140,2497,2009-09-29 00:00:00.000
4026,MF,KMG,JJN,1630,1595,2009-09-29 00:00:00.000
4027,MF,JJN,KMG,1630,1595,2009-09-29 00:00:00.000
4028,EU,NNG,CTU,1030,1014,2009-09-28 00:00:00.000
4029,EU,CTU,NNG,1030,1014,2009-09-28 00:00:00.000
4030,MU,SYX,TYN,2140,2500,2009-10-06 00:00:00.000
4031,MU,TYN,SYX,2140,2500,2009-10-06 00:00:00.000
4032,CN,KWL,PEK,1790,1887,2009-10-12 00:00:00.000
4033,CN,PEK,KWL,1790,1887,2009-10-12 00:00:00.000
4034,GS,XIY,KWE,840,933,2009-10-10 00:00:00.000
4035,GS,KWE,XIY,840,933,2009-10-10 00:00:00.000
4036,GS,DLC,YNT,360,240,2009-10-04 00:00:00.000
4037,GS,YNT,DLC,360,240,2009-10-04 00:00:00.000
4038,MU,NKG,KOW,850,850,2009-10-04 00:00:00.000
4039,MU,KOW,NKG,850,850,2009-10-04 00:00:00.000
4040,ZH,FOC,DLC,1510,1687,2009-10-06 00:00:00.000
4041,ZH,DLC,FOC,1510,1687,2009-10-06 00:00:00.000
4042,CA,CTU,DAX,580,325,2009-09-30 00:00:00.000
4043,CA,DAX,CTU,580,325,2009-09-30 00:00:00.000
4044,MU,HGH,SWA,960,930,2009-10-11 00:00:00.000
4045,MU,SWA,HGH,960,930,2009-10-11 00:00:00.000
4046,CZ,XMN,DLC,1640,1929,2009-10-13 00:00:00.000
4047,CZ,DLC,XMN,1640,1929,2009-10-13 00:00:00.000
4048,ZH,HGH,SHE,1590,1849,2009-09-29 00:00:00.000
4049,ZH,SHE,HGH,1590,1849,2009-09-29 00:00:00.000
4050,MU,NGB,CTU,1540,1803,2009-09-29 00:00:00.000
4051,MU,CTU,NGB,1540,1803,2009-09-29 00:00:00.000
4052,ZH,CKG,KWL,730,662,2009-10-06 00:00:00.000
4053,ZH,KWL,CKG,730,662,2009-10-06 00:00:00.000
4054,CZ,CGO,DSN,810,707,2009-09-30 00:00:00.000
4055,CZ,DSN,CGO,810,707,2009-09-30 00:00:00.000
4056,3U,CKG,KWL,730,662,2009-09-29 00:00:00.000
4057,3U,KWL,CKG,730,662,2009-09-29 00:00:00.000
4058,JD,XIY,CSX,890,955,2009-10-03 00:00:00.000
4059,JD,CSX,XIY,890,955,2009-10-03 00:00:00.000
4060,SC,TNA,DYG,1310,1310,2009-10-02 00:00:00.000
4061,SC,DYG,TNA,1310,1310,2009-10-02 00:00:00.000
4062,HO,DOY,PVG,1040,1074,2009-09-30 00:00:00.000
4063,HO,PVG,DOY,1040,1074,2009-09-30 00:00:00.000
4064,CZ,URC,DLC,2840,3694,2009-10-05 00:00:00.000
4065,CZ,DLC,URC,2840,3694,2009-10-05 00:00:00.000
4066,NS,SHE,YNT,710,593,2009-10-08 00:00:00.000
4067,NS,YNT,SHE,710,593,2009-10-08 00:00:00.000
4068,HU,URC,WUH,2450,3061,2009-10-07 00:00:00.000
4069,HU,WUH,URC,2450,3061,2009-10-07 00:00:00.000
4070,MU,INC,CAN,1890,2088,2009-09-29 00:00:00.000
4071,MU,CAN,INC,1890,2088,2009-09-29 00:00:00.000
4072,MF,TSN,FOC,1540,1622,2009-09-28 00:00:00.000
4073,MF,FOC,TSN,1540,1622,2009-09-28 00:00:00.000
4074,CZ,HRB,NNG,2680,3196,2009-10-06 00:00:00.000
4075,CZ,NNG,HRB,2680,3196,2009-10-06 00:00:00.000
4076,GS,XIY,KWL,1090,1101,2009-10-08 00:00:00.000
4077,GS,KWL,XIY,1090,1101,2009-10-08 00:00:00.000
4078,FM,XUZ,SHA,600,540,2009-09-29 00:00:00.000
4079,FM,SHA,XUZ,600,540,2009-09-29 00:00:00.000
4080,FM,TSN,SYX,2200,2514,2009-10-08 00:00:00.000
4081,FM,SYX,TSN,2200,2514,2009-10-08 00:00:00.000
4082,CZ,XUZ,KMG,1480,1924,2009-09-29 00:00:00.000
4083,CZ,KMG,XUZ,1480,1924,2009-09-29 00:00:00.000
4084,MU,ENH,YIH,610,225,2009-10-01 00:00:00.000
4085,MU,YIH,ENH,610,225,2009-10-01 00:00:00.000
4086,CZ,NKG,NNG,1480,1574,2009-10-04 00:00:00.000
4087,CZ,NNG,NKG,1480,1574,2009-10-04 00:00:00.000
4088,3U,WXN,KMG,870,1017,2009-09-29 00:00:00.000
4089,3U,KMG,WXN,870,1017,2009-09-29 00:00:00.000
4090,CZ,TYN,KWE,1340,1441,2009-09-29 00:00:00.000
4091,CZ,KWE,TYN,1340,1441,2009-09-29 00:00:00.000
4092,MU,SZX,UYN,2510,2510,2009-09-28 00:00:00.000
4093,MU,UYN,SZX,2510,2510,2009-09-28 00:00:00.000
4094,GS,TSN,NGB,1240,1260,2009-09-29 00:00:00.000
4095,GS,NGB,TSN,1240,1260,2009-09-29 00:00:00.000
4096,SC,CGQ,XMN,1910,2576,2009-10-10 00:00:00.000
4097,SC,XMN,CGQ,1910,2576,2009-10-10 00:00:00.000
4098,CZ,FOC,URC,2490,3939,2009-10-12 00:00:00.000
4099,CZ,URC,FOC,2490,3939,2009-10-12 00:00:00.000
4100,MU,TCZ,CTU,1210,1140,2009-09-30 00:00:00.000
4101,MU,CTU,TCZ,1210,1140,2009-09-30 00:00:00.000
4102,FM,WEH,PVG,840,1010,2009-09-29 00:00:00.000
4103,FM,PVG,WEH,840,1010,2009-09-29 00:00:00.000
4104,MF,KWL,FOC,1040,1100,2009-10-08 00:00:00.000
4105,MF,FOC,KWL,1040,1100,2009-10-08 00:00:00.000
4106,SC,XMN,KWE,1090,1268,2009-09-29 00:00:00.000
4107,SC,KWE,XMN,1090,1268,2009-09-29 00:00:00.000
4108,SC,TSN,TAO,660,477,2009-10-04 00:00:00.000
4109,SC,TAO,TSN,660,477,2009-10-04 00:00:00.000
4110,CZ,TAO,NGB,790,864,2009-10-08 00:00:00.000
4111,CZ,NGB,TAO,790,864,2009-10-08 00:00:00.000
4112,MU,YNT,NKG,850,752,2009-09-30 00:00:00.000
4113,MU,NKG,YNT,850,752,2009-09-30 00:00:00.000
4114,SC,TAO,XIY,1180,1215,2009-09-29 00:00:00.000
4115,SC,XIY,TAO,1180,1215,2009-09-29 00:00:00.000
4116,CZ,FOC,CGO,1180,1192,2009-10-03 00:00:00.000
4117,CZ,CGO,FOC,1180,1192,2009-10-03 00:00:00.000
4118,GS,TYN,TNA,540,653,2009-10-01 00:00:00.000
4119,GS,TNA,TYN,540,653,2009-10-01 00:00:00.000
4120,MU,TAO,NKG,780,552,2009-10-01 00:00:00.000
4121,MU,NKG,TAO,780,552,2009-10-01 00:00:00.000
4122,CZ,JZH,CTU,1080,350,2009-10-04 00:00:00.000
4123,CZ,CTU,JZH,1190,350,2009-10-04 00:00:00.000
4124,BK,ZUH,SYX,780,673,2009-09-30 00:00:00.000
4125,BK,SYX,ZUH,780,673,2009-09-30 00:00:00.000
4126,CZ,CGQ,XIY,1630,1957,2009-10-03 00:00:00.000
4127,CZ,XIY,CGQ,1630,1957,2009-10-03 00:00:00.000
4128,MF,HGH,TAO,900,792,2009-09-29 00:00:00.000
4129,MF,TAO,HGH,900,792,2009-09-29 00:00:00.000
4130,MU,NKG,BAV,1460,1600,2009-10-05 00:00:00.000
4131,MU,BAV,NKG,1460,1600,2009-10-05 00:00:00.000
4132,MF,HSN,PEK,1290,1388,2009-09-30 00:00:00.000
4133,MF,PEK,HSN,1290,1388,2009-09-30 00:00:00.000
4134,MU,KMG,WNZ,1790,1926,2009-10-05 00:00:00.000
4135,MU,WNZ,KMG,1790,1926,2009-10-05 00:00:00.000
4136,EU,CTU,NKG,1540,1618,2009-10-02 00:00:00.000
4137,EU,NKG,CTU,1540,1618,2009-10-02 00:00:00.000
4138,MF,FOC,SYX,1210,1420,2009-09-30 00:00:00.000
4139,MF,SYX,FOC,1210,1420,2009-09-30 00:00:00.000
4140,MU,TYN,XMN,1630,1900,2009-09-30 00:00:00.000
4141,MU,XMN,TYN,1630,1900,2009-09-30 00:00:00.000
4142,MU,TAO,HGH,900,792,2009-10-04 00:00:00.000
4143,MU,HGH,TAO,900,792,2009-10-04 00:00:00.000
4144,GS,INC,XIY,600,560,2009-09-29 00:00:00.000
4145,GS,XIY,INC,600,560,2009-09-29 00:00:00.000
4146,SC,TAO,NKG,780,552,2009-10-06 00:00:00.000
4147,SC,NKG,TAO,780,552,2009-10-06 00:00:00.000
4148,CZ,CKG,JZH,1090,595,2009-10-14 00:00:00.000
4149,CZ,JZH,CKG,1090,595,2009-10-14 00:00:00.000
4150,8L,KMG,TSN,1700,2210,2009-09-30 00:00:00.000
4151,8L,TSN,KMG,1700,2210,2009-09-30 00:00:00.000
4152,SC,YNT,HGH,1060,995,2009-09-30 00:00:00.000
4153,SC,HGH,YNT,1060,995,2009-09-30 00:00:00.000
4154,MF,KMG,LZH,810,752,2009-09-30 00:00:00.000
4155,MF,LZH,KMG,810,752,2009-09-30 00:00:00.000
4156,CZ,HGH,NNG,1550,1661,2009-09-30 00:00:00.000
4157,CZ,NNG,HGH,1550,1661,2009-09-30 00:00:00.000
4158,MU,DNH,XIY,1680,1518,2009-09-29 00:00:00.000
4159,MU,XIY,DNH,1680,1518,2009-09-29 00:00:00.000
4160,EU,WNZ,CTU,1530,1797,2009-10-13 00:00:00.000
4161,EU,CTU,WNZ,1530,1797,2009-10-13 00:00:00.000
4162,JD,DYG,XIY,690,693,2009-10-12 00:00:00.000
4163,JD,XIY,DYG,690,693,2009-10-12 00:00:00.000
4164,CZ,KMG,URC,2390,3143,2009-09-30 00:00:00.000
4165,CZ,URC,KMG,2390,3143,2009-09-30 00:00:00.000
4166,CZ,KCA,URC,920,643,2009-10-04 00:00:00.000
4167,CZ,URC,KCA,920,643,2009-10-04 00:00:00.000
4168,CZ,CSX,DYG,700,402,2009-09-30 00:00:00.000
4169,CZ,DYG,CSX,700,402,2009-09-30 00:00:00.000
4170,GS,ENY,XIY,500,312,2009-09-30 00:00:00.000
4171,GS,XIY,ENY,500,312,2009-09-30 00:00:00.000
4172,GS,URC,YIN,1090,551,2009-10-02 00:00:00.000
4173,GS,YIN,URC,1090,551,2009-10-02 00:00:00.000
4174,CA,CSX,CKG,740,695,2009-09-29 00:00:00.000
4175,CA,CKG,CSX,740,695,2009-09-29 00:00:00.000
4176,CA,CSX,HGH,800,805,2009-10-05 00:00:00.000
4177,CA,HGH,CSX,800,805,2009-10-05 00:00:00.000
4178,MU,WNH,KMG,580,243,2009-09-30 00:00:00.000
4179,MU,KMG,WNH,580,243,2009-09-30 00:00:00.000
4180,MU,XIY,LJG,1510,1510,2009-10-01 00:00:00.000
4181,MU,LJG,XIY,1510,1510,2009-10-01 00:00:00.000
4182,MF,HAK,XMN,1100,1100,2009-10-01 00:00:00.000
4183,MF,XMN,HAK,1100,1100,2009-10-01 00:00:00.000
4184,MF,CAN,WUS,890,650,2009-10-13 00:00:00.000
4185,MF,WUS,CAN,890,650,2009-10-13 00:00:00.000
4186,HU,LHW,PVG,1750,1890,2009-10-06 00:00:00.000
4187,HU,PVG,LHW,1750,1890,2009-10-06 00:00:00.000
4188,CZ,CAN,MXZ,700,330,2009-10-02 00:00:00.000
4189,CZ,MXZ,CAN,700,330,2009-10-02 00:00:00.000
4190,ZH,CSX,HYN,940,748,2009-10-01 00:00:00.000
4191,ZH,HYN,CSX,940,748,2009-10-01 00:00:00.000
4192,CA,LJG,CKG,1000,1014,2009-10-10 00:00:00.000
4193,CA,CKG,LJG,1000,1014,2009-10-10 00:00:00.000
4194,HO,BHY,PVG,1590,1670,2009-10-05 00:00:00.000
4195,HO,PVG,BHY,1590,1670,2009-10-05 00:00:00.000
4196,BK,JJN,TSN,1500,1783,2009-09-30 00:00:00.000
4197,BK,TSN,JJN,1500,1783,2009-09-30 00:00:00.000
4198,MU,SJW,CTU,1130,1357,2009-09-30 00:00:00.000
4199,MU,CTU,SJW,1130,1357,2009-09-30 00:00:00.000
4200,3U,URC,CKG,2130,2679,2009-10-09 00:00:00.000
4201,3U,CKG,URC,2130,2679,2009-10-09 00:00:00.000
4202,CZ,HFE,TAO,800,690,2009-09-29 00:00:00.000
4203,CZ,TAO,HFE,800,690,2009-09-29 00:00:00.000
4204,FM,YCU,PVG,1130,1145,2009-10-06 00:00:00.000
4205,FM,PVG,YCU,1130,1145,2009-10-06 00:00:00.000
4206,FM,TSN,XMN,1490,1729,2009-10-02 00:00:00.000
4207,FM,XMN,TSN,1490,1729,2009-10-02 00:00:00.000
4208,ZH,TNA,NNG,1850,2000,2009-09-30 00:00:00.000
4209,ZH,NNG,TNA,1850,2000,2009-09-30 00:00:00.000
4210,3U,NKG,TAO,780,552,2009-10-02 00:00:00.000
4211,3U,TAO,NKG,780,552,2009-10-02 00:00:00.000
4212,MU,NGB,KWE,1390,1507,2009-10-02 00:00:00.000
4213,MU,KWE,NGB,1390,1507,2009-10-02 00:00:00.000
4214,CZ,INC,HET,600,600,2009-09-29 00:00:00.000
4215,CZ,HET,INC,600,600,2009-09-29 00:00:00.000
4216,CZ,PVG,NNY,930,930,2009-10-11 00:00:00.000
4217,CZ,NNY,PVG,930,930,2009-10-11 00:00:00.000
4218,CA,CTU,SYX,1590,1677,2009-11-05 00:00:00.000
4219,CA,SYX,CTU,1590,1677,2009-11-05 00:00:00.000
4220,ZH,NKG,KWE,1300,1550,2009-10-05 00:00:00.000
4221,ZH,KWE,NKG,1300,1550,2009-10-05 00:00:00.000
4222,CZ,URC,KRY,470,289,2009-10-01 00:00:00.000
4223,CZ,KRY,URC,520,289,2009-10-01 00:00:00.000
4224,CZ,HGH,CGQ,1750,2010,2009-10-16 00:00:00.000
4225,CZ,CGQ,HGH,1750,2010,2009-10-16 00:00:00.000
4226,MU,XNN,PVG,1850,2047,2009-10-11 00:00:00.000
4227,MU,PVG,XNN,1850,2047,2009-10-11 00:00:00.000
4228,SC,LHW,XMN,2000,2244,2009-09-30 00:00:00.000
4229,SC,XMN,LHW,2000,2244,2009-09-30 00:00:00.000
4230,FM,SHA,JIU,710,660,2009-10-11 00:00:00.000
4231,FM,JIU,SHA,710,660,2009-10-11 00:00:00.000
4232,MU,PEK,JHG,2490,2659,2009-10-13 00:00:00.000
4233,MU,JHG,PEK,2490,2659,2009-10-13 00:00:00.000
4234,CZ,SHA,SYX,1890,2050,2009-10-01 00:00:00.000
4235,CZ,SYX,SHA,1890,2050,2009-10-01 00:00:00.000
4236,SC,XMN,NGB,880,822,2009-10-08 00:00:00.000
4237,SC,NGB,XMN,880,822,2009-10-08 00:00:00.000
4239,CA,CTU,JZH,1190,350,2009-10-20 00:00:00.000
4240,CA,JZH,CTU,1190,350,2009-10-02 00:00:00.000
4241,CA,CTU,JZH,1190,350,2009-10-02 00:00:00.000
4242,ZH,TAO,KHN,1280,1319,2009-10-04 00:00:00.000
4243,ZH,KHN,TAO,1280,1319,2009-10-04 00:00:00.000
4244,MU,HGH,SYX,1750,1950,2009-10-05 00:00:00.000
4245,MU,SYX,HGH,1750,1950,2009-10-05 00:00:00.000
4246,MU,KMG,LZY,1390,1473,2009-10-11 00:00:00.000
4247,MU,LZY,KMG,1390,1473,2009-10-11 00:00:00.000
4248,GS,CGO,TSN,730,629,2009-10-03 00:00:00.000
4249,GS,TSN,CGO,730,629,2009-10-03 00:00:00.000
4250,CA,KHN,CTU,1200,1240,2009-10-01 00:00:00.000
4251,CA,CTU,KHN,1200,1240,2009-10-01 00:00:00.000
4252,MU,SYX,NKG,1830,2030,2009-10-12 00:00:00.000
4253,MU,NKG,SYX,1830,2030,2009-10-12 00:00:00.000
4254,CZ,WUZ,SZX,600,430,2009-10-22 00:00:00.000
4255,CZ,SZX,WUZ,600,430,2009-10-22 00:00:00.000
4256,MU,CTU,KGT,1080,1080,2009-10-14 00:00:00.000
4257,MU,KGT,CTU,1080,1080,2009-10-14 00:00:00.000
4258,KN,NAY,SYX,2310,2710,2009-10-07 00:00:00.000
4259,KN,SYX,NAY,2310,2710,2009-10-07 00:00:00.000
4260,ZH,FOC,HSN,760,630,2009-10-10 00:00:00.000
4261,ZH,HSN,FOC,760,630,2009-10-10 00:00:00.000
4262,3U,SJW,CTU,1130,1357,2009-10-05 00:00:00.000
4263,3U,CTU,SJW,1130,1357,2009-10-05 00:00:00.000
4264,FM,YCU,SHA,1130,1145,2009-10-14 00:00:00.000
4265,FM,SHA,YCU,1130,1145,2009-10-14 00:00:00.000
4266,CA,LJG,CTU,880,734,2009-09-30 00:00:00.000
4267,CA,CTU,LJG,880,734,2009-09-30 00:00:00.000
4268,MU,PVG,XMN,960,878,2009-10-07 00:00:00.000
4269,MU,XMN,PVG,960,878,2009-10-07 00:00:00.000
4270,CA,TSN,CTU,1540,1640,2009-10-07 00:00:00.000
4271,CA,CTU,TSN,1540,1640,2009-10-07 00:00:00.000
4272,MU,LJG,JHG,1130,577,2009-10-02 00:00:00.000
4273,MU,JHG,LJG,1130,577,2009-10-02 00:00:00.000
4274,SC,ZUH,WNZ,1040,1104,2009-09-30 00:00:00.000
4275,SC,WNZ,ZUH,1040,1104,2009-09-30 00:00:00.000
4276,MU,CKG,SHA,1490,1537,2009-10-04 00:00:00.000
4277,MU,SHA,CKG,1490,1537,2009-10-04 00:00:00.000
4278,MF,NNG,TSN,2000,2135,2009-09-30 00:00:00.000
4279,MF,TSN,NNG,2000,2135,2009-09-30 00:00:00.000
4280,MF,SYX,HGH,1750,1950,2009-10-04 00:00:00.000
4281,MF,HGH,SYX,1750,1950,2009-10-04 00:00:00.000
4282,CZ,TNA,LHW,1310,1573,2009-09-30 00:00:00.000
4283,CZ,LHW,TNA,1310,1573,2009-09-30 00:00:00.000
4284,BK,TSN,HAK,2090,2370,2009-10-24 00:00:00.000
4285,BK,HAK,TSN,2090,2370,2009-10-24 00:00:00.000
4286,3U,FOC,SHE,1830,2042,2009-10-08 00:00:00.000
4287,3U,SHE,FOC,1830,2042,2009-10-08 00:00:00.000
4288,CZ,URC,SHE,2540,3230,2009-10-10 00:00:00.000
4289,CZ,SHE,URC,2540,3230,2009-10-10 00:00:00.000
4290,CZ,JIU,CAN,910,840,2009-10-03 00:00:00.000
4291,CZ,CAN,JIU,910,840,2009-10-03 00:00:00.000
4292,MU,CSX,SJW,950,1249,2009-09-30 00:00:00.000
4293,MU,SJW,CSX,950,1249,2009-09-30 00:00:00.000
4294,FM,FOC,XIY,1450,1515,2009-10-01 00:00:00.000
4295,FM,XIY,FOC,1450,1515,2009-10-01 00:00:00.000
4296,MF,XIY,INC,600,560,2009-10-05 00:00:00.000
4297,MF,INC,XIY,600,560,2009-10-05 00:00:00.000
4298,FM,SYX,SHA,1890,2050,2009-10-06 00:00:00.000
4299,FM,SHA,SYX,1890,2050,2009-10-06 00:00:00.000
4300,CA,PEK,GYS,1340,1405,2009-09-30 00:00:00.000
4301,CA,GYS,PEK,1340,1405,2009-09-30 00:00:00.000
4302,CZ,KWL,SWA,790,802,2009-10-02 00:00:00.000
4303,CZ,SWA,KWL,790,802,2009-10-02 00:00:00.000
4304,CZ,PEK,KOW,1540,1700,2009-10-07 00:00:00.000
4305,CZ,KOW,PEK,1540,1700,2009-10-07 00:00:00.000
4306,GS,WNZ,HFE,840,745,2009-10-01 00:00:00.000
4307,GS,HFE,WNZ,840,745,2009-10-01 00:00:00.000
4308,CZ,CTU,DQA,2300,2684,2009-10-10 00:00:00.000
4309,CZ,DQA,CTU,2300,2684,2009-10-10 00:00:00.000
4310,FM,PVG,SYX,1890,2050,2009-09-30 00:00:00.000
4311,FM,SYX,PVG,1890,2050,2009-09-30 00:00:00.000
4312,MU,TSN,NGB,1240,1260,2009-10-04 00:00:00.000
4313,MU,NGB,TSN,1240,1260,2009-10-04 00:00:00.000
4314,PN,CKG,SYX,1310,1517,2009-10-06 00:00:00.000
4315,PN,SYX,CKG,1310,1517,2009-10-06 00:00:00.000
4316,SC,YNT,HET,990,980,2009-10-01 00:00:00.000
4317,SC,HET,YNT,990,980,2009-10-01 00:00:00.000
4318,3U,TSN,CKG,1450,1530,2009-10-03 00:00:00.000
4319,3U,CKG,TSN,1450,1530,2009-10-03 00:00:00.000
4320,HU,HAK,HFE,1710,1840,2009-10-04 00:00:00.000
4321,HU,HFE,HAK,1710,1840,2009-10-04 00:00:00.000
4322,PN,CKG,TSN,1450,1530,2009-10-09 00:00:00.000
4323,PN,TSN,CKG,1450,1530,2009-10-09 00:00:00.000
4324,CZ,HGH,HAK,1540,1606,2009-10-01 00:00:00.000
4325,CZ,HAK,HGH,1540,1606,2009-10-01 00:00:00.000
4326,CA,HAK,WUH,1350,1379,2009-10-02 00:00:00.000
4327,CA,WUH,HAK,1350,1379,2009-10-02 00:00:00.000
4328,SC,URC,TNA,2380,3206,2009-10-17 00:00:00.000
4329,SC,TNA,URC,2380,3206,2009-10-17 00:00:00.000
4330,SC,XMN,CKG,1450,1516,2009-10-06 00:00:00.000
4331,SC,CKG,XMN,1450,1516,2009-10-06 00:00:00.000
4332,CZ,NNG,URC,2550,3459,2009-10-04 00:00:00.000
4333,CZ,URC,NNG,2550,3459,2009-10-04 00:00:00.000
4334,CZ,HGH,SYX,1750,1950,2009-10-17 00:00:00.000
4335,CZ,SYX,HGH,1750,1950,2009-10-17 00:00:00.000
4336,MU,YIH,PVG,1080,1111,2009-10-05 00:00:00.000
4337,MU,PVG,YIH,1080,1111,2009-10-05 00:00:00.000
4338,SC,TSN,YNT,580,402,2009-10-03 00:00:00.000
4339,SC,YNT,TSN,580,402,2009-10-03 00:00:00.000
4340,CZ,SYX,TNA,2140,2497,2009-10-03 00:00:00.000
4341,CZ,TNA,SYX,2140,2497,2009-10-03 00:00:00.000
4342,MU,XIY,GOQ,1090,1352,2009-10-02 00:00:00.000
4343,MU,GOQ,XIY,1090,1352,2009-10-02 00:00:00.000
4344,ZH,SJW,SHP,600,520,2009-10-06 00:00:00.000
4345,ZH,SHP,SJW,600,520,2009-10-06 00:00:00.000
4346,ZH,WUH,HGH,710,656,2009-10-05 00:00:00.000
4347,ZH,HGH,WUH,710,656,2009-10-05 00:00:00.000
4348,MU,ENH,CAN,1350,1304,2009-10-09 00:00:00.000
4349,MU,CAN,ENH,1350,1304,2009-10-09 00:00:00.000
4350,CA,KWE,FOC,1400,1450,2009-10-02 00:00:00.000
4351,CA,FOC,KWE,1400,1450,2009-10-02 00:00:00.000
4352,CZ,XMN,WUS,650,360,2009-10-08 00:00:00.000
4353,CZ,WUS,XMN,650,360,2009-10-08 00:00:00.000
4354,SC,HET,XMN,1880,1990,2009-10-10 00:00:00.000
4355,SC,XMN,HET,1880,1990,2009-10-10 00:00:00.000
4356,EU,CTU,HGH,1600,1699,2009-10-09 00:00:00.000
4357,EU,HGH,CTU,1600,1699,2009-10-09 00:00:00.000
4358,CZ,URC,AKU,1330,857,2009-10-23 00:00:00.000
4359,CZ,AKU,URC,1330,857,2009-10-23 00:00:00.000
4360,HU,TYN,KHN,1050,1090,2009-10-02 00:00:00.000
4361,HU,KHN,TYN,1050,1090,2009-10-02 00:00:00.000
4362,GS,XIY,HZG,500,245,2009-10-02 00:00:00.000
4363,GS,HZG,XIY,500,245,2009-10-02 00:00:00.000
4364,ZH,CKG,CSX,740,695,2009-10-08 00:00:00.000
4365,ZH,CSX,CKG,740,695,2009-10-08 00:00:00.000
4366,SC,KWL,CKG,730,662,2009-10-06 00:00:00.000
4367,SC,CKG,KWL,730,662,2009-10-06 00:00:00.000
4368,8L,DLU,JHG,860,470,2009-10-08 00:00:00.000
4369,8L,JHG,DLU,860,470,2009-10-08 00:00:00.000
4370,CZ,XIY,DQA,1800,2040,2009-10-15 00:00:00.000
4371,CZ,DQA,XIY,1800,2040,2009-10-15 00:00:00.000
4372,ZH,SHE,JJN,1900,1900,2009-10-02 00:00:00.000
4373,ZH,JJN,SHE,1900,1900,2009-10-02 00:00:00.000
4374,MU,XIL,PVG,1390,1390,2009-10-06 00:00:00.000
4375,MU,PVG,XIL,1390,1390,2009-10-06 00:00:00.000
4376,CZ,HFE,XIY,1060,960,2009-10-08 00:00:00.000
4377,CZ,XIY,HFE,1060,960,2009-10-08 00:00:00.000
4378,SC,TAO,INC,1290,1374,2009-10-07 00:00:00.000
4379,SC,INC,TAO,1290,1374,2009-10-07 00:00:00.000
4380,3U,FOC,CGO,1180,1192,2009-10-10 00:00:00.000
4381,3U,CGO,FOC,1180,1192,2009-10-10 00:00:00.000
4382,MU,XIY,SYX,1810,2067,2009-10-02 00:00:00.000
4383,MU,SYX,XIY,1810,2067,2009-10-02 00:00:00.000
4384,CZ,CSX,LLF,610,361,2009-10-02 00:00:00.000
4385,CZ,LLF,CSX,610,361,2009-10-02 00:00:00.000
4386,EU,CTU,LZH,910,921,2009-10-03 00:00:00.000
4387,EU,LZH,CTU,910,921,2009-10-03 00:00:00.000
4388,MU,DLC,KMG,2040,2597,2009-10-02 00:00:00.000
4389,MU,KMG,DLC,2040,2597,2009-10-02 00:00:00.000
4390,SC,KWE,HFE,1400,1319,2009-10-02 00:00:00.000
4391,SC,HFE,KWE,1400,1319,2009-10-02 00:00:00.000
4392,MF,TAO,NKG,780,552,2009-10-05 00:00:00.000
4393,MF,NKG,TAO,780,552,2009-10-05 00:00:00.000
4394,PN,CKG,JHG,1360,1099,2009-10-02 00:00:00.000
4395,PN,JHG,CKG,1360,1099,2009-10-02 00:00:00.000
4396,GS,DLC,CIF,660,556,2009-10-02 00:00:00.000
4397,GS,CIF,DLC,660,556,2009-10-02 00:00:00.000
4398,CZ,TYN,XNN,1180,1180,2009-10-02 00:00:00.000
4399,CZ,XNN,TYN,1180,1180,2009-10-02 00:00:00.000
4400,CZ,NKG,DYG,940,970,2009-10-06 00:00:00.000
4401,CZ,DYG,NKG,940,970,2009-10-06 00:00:00.000
4402,EU,BHY,CTU,1190,1216,2009-10-11 00:00:00.000
4403,EU,CTU,BHY,1190,1216,2009-10-11 00:00:00.000
4404,CZ,HRB,OHE,1000,954,2009-10-02 00:00:00.000
4405,CZ,OHE,HRB,1000,954,2009-10-02 00:00:00.000
4406,MU,LXA,PVG,2760,3107,2009-10-07 00:00:00.000
4407,MU,PVG,LXA,2760,3107,2009-10-07 00:00:00.000
4408,G5,CKG,LYA,960,882,2009-10-10 00:00:00.000
4409,G5,LYA,CKG,960,882,2009-10-10 00:00:00.000
4410,MU,KMG,YIH,1130,1193,2009-10-06 00:00:00.000
4411,MU,YIH,KMG,1130,1193,2009-10-06 00:00:00.000
