海南航空股份有限公司电子客票出票报表
单位名称:,珠海泰申发展有限公司
第一部分:,销售明细
销售日期:,2010-11-01至2010-11-29

交易编号,起始票号,终止票号,PNR,人数,旅客类型,航段数,航段,航班号,舱位,航班日期,币种,票面金额,机场税,燃油税,其它税,票款总额,代理费,基础代理费,附加代理费,银行支付金额,E付卡支付金额,支付银行,银行订单号,E付卡支付订单号,出票时间,销售人ID,出票人ID,出票类型,原起始票号,原终止票号
'201011161343225251,880-2120895948,880-2120895949,VPF70,2,成人,1,KWESZX,HU7742,E,20101130,人民币,760.0,100.0,140.0,0.0,932.0,68.0,22.0,46.0,932.0,0.0,BILL99YS-HUB2C,'2010111601551109,-,2010-11-16 13:44,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161358465681,880-2120896598,880-2120896599,DYB53,2,成人,1,CGOSZX,HU7754,K,20101117,人民币,2260.0,100.0,140.0,0.0,2296.0,204.0,68.0,136.0,2296.0,0.0,BILL99YS-HUB2C,'2010111601551345,-,2010-11-16 14:02,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161407225911,880-2120896872,880-2120896872,W1PWK,1,成人,1,CSXSZX,HU7186,H,20101119,人民币,620.0,50.0,40.0,0.0,660.0,50.0,19.0,31.0,660.0,0.0,BILL99YS-HUB2C,'2010111601551457,-,2010-11-16 14:08,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161439166861,880-2120898320,880-2120898321,FVTZ3,2,成人,1,SZXPEK,HU7702,L,20101116,人民币,2620.0,100.0,140.0,0.0,2572.0,288.0,78.0,210.0,2572.0,0.0,BILL99YS-HUB2C,'2010111601551942,-,2010-11-16 14:40,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161445107055,880-2120898611,880-2120898613,JQ86M,3,成人,1,SZXCGO,HU7753,M,20101118,人民币,2970.0,150.0,210.0,0.0,2943.0,387.0,90.0,297.0,2943.0,0.0,BILL99YS-HUB2C,'2010111601552040,-,2010-11-16 14:46,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161449307210,880-2120898852,880-2120898852,DV31N,1,成人,1,SZXTAO,HU7721,Q,20101120,人民币,1100.0,50.0,70.0,0.0,1099.0,121.0,33.0,88.0,1099.0,0.0,BILL99YS-HUB2C,'2010111601552130,-,2010-11-16 14:51,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161450577261,880-2120898914,880-2120898914,DV2X0,1,成人,1,SZXHAK,HU7018,Y,20101116,人民币,690.0,50.0,40.0,0.0,704.0,76.0,21.0,55.0,704.0,0.0,BILL99YS-HUB2C,'2010111601552143,-,2010-11-16 14:52,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161458177499,880-2120899255,880-2120899255,WJZRL,1,成人,1,TSNSZX,HU7203,Q,20101122,人民币,1110.0,50.0,70.0,0.0,1119.0,111.0,33.0,78.0,1119.0,0.0,BILL99YS-HUB2C,'2010111601552269,-,2010-11-16 14:59,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161503017680,880-2120899507,880-2120899508,FGGD8,2,成人,1,SZXHAK,HU7018,K,20101117,人民币,1100.0,100.0,80.0,0.0,1158.0,122.0,34.0,88.0,1158.0,0.0,BILL99YS-HUB2C,'2010111601552366,-,2010-11-16 15:04,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161507367837,880-2120899870,880-2120899870,GKRN9,1,成人,1,SZXURC,HU7744,Q,20101117,人民币,1700.0,50.0,70.0,0.0,1633.0,187.0,51.0,136.0,1633.0,0.0,BILL99YS-HUB2C,'2010111601552496,-,2010-11-16 15:10,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161509327899,880-2120900086,880-2120900086,GKSJJ,1,成人,1,KWESZX,HU7742,M,20101117,人民币,660.0,50.0,70.0,0.0,714.0,66.0,20.0,46.0,714.0,0.0,BILL99YS-HUB2C,'2010111601552566,-,2010-11-16 15:15,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161513408020,880-2120900213,880-2120900215,HEWP7,3,成人,1,CSXSZX,HU7186,M,20101118,人民币,1530.0,150.0,120.0,0.0,1677.0,123.0,45.0,78.0,1677.0,0.0,BILL99YS-HUB2C,'2010111601552628,-,2010-11-16 15:17,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161508417872,880-2120900318,880-2120900320,GKV9S,3,成人,1,SZXHAK,HU7018,K,20101117,人民币,1650.0,150.0,120.0,0.0,1737.0,183.0,51.0,132.0,1737.0,0.0,BILL99YS-HUB2C,'2010111601552516,-,2010-11-16 15:19,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161522208303,880-2120900592,880-2120900594,XZQ7S,3,成人,1,SZXCTU,HU7751,F,20101117,人民币,6360.0,150.0,210.0,0.0,5892.0,828.0,192.0,636.0,5892.0,0.0,BILL99YS-HUB2C,'2010111601552774,-,2010-11-16 15:25,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161615261072,880-2120903329,880-2120903329,ZKHMS,1,成人,1,SZXTYN,HU7326,B,20101117,人民币,1400.0,50.0,70.0,0.0,1366.0,154.0,42.0,112.0,1366.0,0.0,BILL99YS-HUB2C,'2010111601553754,-,2010-11-16 16:18,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011161623041295,880-2120903731,880-2120903731,CYBEQ,1,成人,1,SZXTNA,HU7715,B,20101117,人民币,1530.0,50.0,70.0,0.0,1451.0,199.0,46.0,153.0,1451.0,0.0,BILL99YS-HUB2C,'2010111601553896,-,2010-11-16 16:25,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011190949513613,880-2120983322,880-2120983322,DKKVT,1,成人,1,SZXPEK,HU7702,Q,20101120,人民币,1050.0,50.0,70.0,0.0,980.0,190.0,32.0,158.0,980.0,0.0,BILL99YS-HUB2C,'2010111901583596,-,2010-11-19 09:51,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191027015084,880-2120985391,880-2120985391,K19BS,1,成人,1,SZXNGB,HU7721,H,20101122,人民币,990.0,50.0,70.0,0.0,971.0,139.0,30.0,109.0,971.0,0.0,BILL99YS-HUB2C,'2010111901584405,-,2010-11-19 10:29,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191050226083,880-2120986884,880-2120986885,HGDND,2,成人,1,SZXPEK,HU7702,Q,20101120,人民币,2100.0,100.0,140.0,0.0,1960.0,380.0,64.0,316.0,1960.0,0.0,BILL99YS-HUB2C,'2010111901584966,-,2010-11-19 10:52,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191054456264,880-2120987311,880-2120987311,H6DNQ,1,成人,1,SZXXIY,HU7874,B,20101119,人民币,1470.0,50.0,70.0,0.0,1384.0,206.0,44.0,162.0,1384.0,0.0,BILL99YS-HUB2C,'2010111901585158,-,2010-11-19 11:00,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191102046543,880-2120987746,880-2120987747,JLG5N,2,成人,1,SZXHAK,HU7018,L,20101119,人民币,1040.0,100.0,80.0,0.0,1104.0,116.0,32.0,84.0,1104.0,0.0,BILL99YS-HUB2C,'2010111901585350,-,2010-11-19 11:08,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191127407495,880-2120988790,880-2120988790,HYZ18,1,成人,1,SZXNGB,HU7721,B,20101120,人民币,1040.0,50.0,70.0,0.0,1015.0,145.0,31.0,114.0,1015.0,0.0,BILL99YS-HUB2C,'2010111901585790,-,2010-11-19 11:29,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191134277743,880-2120989152,880-2120989152,G3D4K,1,成人,1,SZXPEK,HU7704,F,20101121,人民币,4030.0,50.0,70.0,0.0,3344.0,806.0,121.0,685.0,3344.0,0.0,BILL99YS-HUB2C,'2010111901585940,-,2010-11-19 11:35,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191136007809,880-2120989225,880-2120989226,CB0BV,2,成人,1,SZXNKG,HU7763,M,20101123,人民币,1940.0,100.0,140.0,0.0,1908.0,272.0,58.0,214.0,1908.0,0.0,BILL99YS-HUB2C,'2010111901585975,-,2010-11-19 11:37,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191145388186,880-2120989809,880-2120989809,EZ9DQ,1,成人,1,SZXDLC,HU7717,X,20101124,人民币,1020.0,50.0,70.0,0.0,997.0,143.0,31.0,112.0,997.0,0.0,BILL99YS-HUB2C,'2010111901586213,-,2010-11-19 11:47,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191154358546,880-2120990314,880-2120990314,DGR5X,1,成人,1,SZXTAO,HU7721,X,20101129,人民币,920.0,50.0,70.0,0.0,911.0,129.0,28.0,101.0,911.0,0.0,BILL99YS-HUB2C,'2010111901586394,-,2010-11-19 11:56,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191155258581,880-2120990448,880-2120990448,ZXLE7,1,成人,1,SZXXIY,HU7884,Q,20101120,人民币,980.0,50.0,70.0,0.0,963.0,137.0,29.0,108.0,963.0,0.0,BILL99YS-HUB2C,'2010111901586453,-,2010-11-19 11:58,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191206268984,880-2120990938,880-2120990938,T5LZR,1,成人,1,SZXCTU,HU7751,Y,20101119,人民币,1410.0,50.0,70.0,0.0,1276.0,254.0,42.0,212.0,1276.0,0.0,BILL99YS-HUB2C,'2010111901586650,-,2010-11-19 12:08,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191203598894,880-2120990975,880-2120990976,GCLSN,2,成人,1,SZXPEK,HU7704,F,20101121,人民币,8060.0,100.0,140.0,0.0,6688.0,1612.0,242.0,1370.0,6688.0,0.0,BILL99YS-HUB2C,'2010111901586668,-,2010-11-19 12:09,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191207139012,880-2120991010,880-2120991013,GSS9M,4,成人,1,SZXPEK,HU7704,F,20101121,人民币,16120.0,200.0,280.0,0.0,13376.0,3224.0,484.0,2740.0,13376.0,0.0,BILL99YS-HUB2C,'2010111901586686,-,2010-11-19 12:09,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191227359698,880-2120992340,880-2120992340,TH9LB,1,成人,1,SZXCTU,HU7751,F,20101119,人民币,2120.0,50.0,70.0,0.0,1816.0,424.0,64.0,360.0,1816.0,0.0,BILL99YS-HUB2C,'2010111901587204,-,2010-11-19 12:38,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191230039772,880-2120992642,880-2120992642,H9BRZ,1,成人,1,SZXCGO,HU7753,F,20101119,人民币,2120.0,50.0,70.0,0.0,1816.0,424.0,64.0,360.0,1816.0,0.0,BILL99YS-HUB2C,'2010111901587328,-,2010-11-19 12:45,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191250461410,880-2120993069,880-2120993069,GECEN,1,成人,1,SZXXMN,HU7709,K,20101120,人民币,630.0,50.0,40.0,0.0,651.0,69.0,19.0,50.0,651.0,0.0,BILL99YS-HUB2C,'2010111901587518,-,2010-11-19 12:56,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191252021454,880-2120993077,880-2120993078,HSR6E,2,成人,1,SZXNGB,HU7313,F,20101119,人民币,3480.0,100.0,140.0,0.0,3164.0,556.0,104.0,452.0,3164.0,0.0,BILL99YS-HUB2C,'2010111901587532,-,2010-11-19 12:56,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191253011489,880-2120993135,880-2120993135,CYZZ4,1,成人,1,SZXHAK,HU7016,L,20101119,人民币,520.0,50.0,40.0,0.0,552.0,58.0,16.0,42.0,552.0,0.0,BILL99YS-HUB2C,'2010111901587555,-,2010-11-19 12:57,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191257241619,880-2120993163,880-2120993163,JD4F5,1,成人,1,SZXCGO,HU7753,F,20101119,人民币,2120.0,50.0,70.0,0.0,1816.0,424.0,64.0,360.0,1816.0,0.0,BILL99YS-HUB2C,'2010111901587571,-,2010-11-19 12:58,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191242261147,880-2120993328,880-2120993329,W9TSB,2,成人,1,SZXSHE,HU7729,Q,20101120,人民币,2740.0,100.0,140.0,0.0,2596.0,384.0,82.0,302.0,2596.0,0.0,BILL99YS-HUB2C,'2010111901587624,-,2010-11-19 13:01,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191300581729,880-2120993485,880-2120993485,XHBBS,1,成人,1,SZXHRB,HU7717,Q,20101127,人民币,1480.0,50.0,70.0,0.0,1393.0,207.0,44.0,163.0,1393.0,0.0,BILL99YS-HUB2C,'2010111901587692,-,2010-11-19 13:06,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011191300581729,880-2121180133,880-2121180133,E3XC6,1,成人,1,SZXHRB,HU7717,L,20101126,人民币,1850.0,50.0,70.0,0.0,1763.0,0.0,0.0,0.0,370.0,0.0,BILL99YS-HUB2C,'2010112501661623,-,2010-11-25 17:06,B@TAISHEN888,B@TAISHEN888,升舱,880-2120993485,880-2120993485
'201011261637251522,880-2121209743,880-2121209743,ERPFM,1,成人,1,SZXWUH,HU7729,L,20101127,人民币,740.0,50.0,70.0,0.0,808.0,52.0,22.0,30.0,808.0,0.0,BILL99YS-HUB2C,'2010112601673336,-,2010-11-26 16:39,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011261700492334,880-2121211200,880-2121211201,FB29K,2,成人,1,SZXNKG,HU7763,Q,20101127,人民币,1660.0,100.0,140.0,0.0,1784.0,116.0,50.0,66.0,1784.0,0.0,BILL99YS-HUB2C,'2010112601673818,-,2010-11-26 17:01,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011261743203667,880-2121213530,880-2121213530,CPPJ4,1,成人,1,SZXNKG,HU7763,Q,20101129,人民币,830.0,50.0,70.0,0.0,892.0,58.0,25.0,33.0,892.0,0.0,BILL99YS-HUB2C,'2010112601674656,-,2010-11-26 17:44,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011261857175202,880-2121215793,880-2121215793,CTT8D,1,成人,1,SZXHAK,HU7016,B,20101128,人民币,620.0,50.0,40.0,0.0,666.0,44.0,19.0,25.0,666.0,0.0,BILL99YS-HUB2C,'2010112601675481,-,2010-11-26 19:01,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011270928341679,880-2121222355,880-2121222357,BEP0Q,3,成人,1,SZXHAK,HU7044,M,20101127,人民币,1440.0,150.0,120.0,0.0,1611.0,99.0,42.0,57.0,1611.0,0.0,BILL99YS-HUB2C,'2010112701678204,-,2010-11-27 09:36,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011270950482200,880-2121222979,880-2121222979,ES8BL,1,成人,1,SZXTYN,HU7326,F,20101128,人民币,2330.0,50.0,70.0,0.0,2240.0,210.0,70.0,140.0,2240.0,0.0,BILL99YS-HUB2C,'2010112701678455,-,2010-11-27 09:56,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271110144329,880-2121225962,880-2121225962,Z3W18,1,成人,1,SZXLHW,HU7744,L,20101128,人民币,1470.0,50.0,70.0,0.0,1487.0,103.0,44.0,59.0,1487.0,0.0,BILL99YS-HUB2C,'2010112701679657,-,2010-11-27 11:13,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271253126975,880-2121229511,880-2121229511,V3JCJ,1,成人,1,SZXNKG,HU7763,Q,20101130,人民币,830.0,50.0,70.0,0.0,892.0,58.0,25.0,33.0,892.0,0.0,BILL99YS-HUB2C,'2010112701681121,-,2010-11-27 12:54,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271323157637,880-2121230438,880-2121230438,K2PTT,1,成人,1,SZXNGB,HU7313,L,20101129,人民币,870.0,50.0,70.0,0.0,929.0,61.0,26.0,35.0,929.0,0.0,BILL99YS-HUB2C,'2010112701681474,-,2010-11-27 13:25,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271340557987,880-2121230946,880-2121230946,JBMZ1,1,成人,1,SZXXIY,HU7874,L,20101127,人民币,1220.0,50.0,70.0,0.0,1254.0,86.0,37.0,49.0,1254.0,0.0,BILL99YS-HUB2C,'2010112701681659,-,2010-11-27 13:44,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271357328347,880-2121231410,880-2121231413,D2EVQ,4,成人,1,SZXLHW,HU7744,M,20101128,人民币,5480.0,200.0,280.0,0.0,5576.0,384.0,164.0,220.0,5576.0,0.0,BILL99YS-HUB2C,'2010112701681896,-,2010-11-27 14:00,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271358578384,880-2121231435,880-2121231435,KMWBN,1,成人,1,SZXTSN,HU7204,K,20101128,人民币,1480.0,50.0,70.0,0.0,1497.0,103.0,44.0,59.0,1497.0,0.0,BILL99YS-HUB2C,'2010112701681913,-,2010-11-27 14:01,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271359088387,880-2121231454,880-2121231455,T4DC8,2,成人,1,SZXLHW,HU7744,M,20101128,人民币,2740.0,100.0,140.0,0.0,2788.0,192.0,82.0,110.0,2788.0,0.0,BILL99YS-HUB2C,'2010112701681923,-,2010-11-27 14:02,B@TAISHEN888,B@TAISHEN888,购票,-,-
'201011271140235191,880-2121227151,880-2121227151,Z3WSH,1,成人,1,SZXPEK,HU7704,Q,20101129,人民币,1050.0,50.0,70.0,0.0,1096.0,74.0,32.0,42.0,1096.0,0.0,BILL99YS-HUB2C,'2010112701680131,-,2010-11-28 17:32,B@TAISHEN888,TAISHEN888,购票,-,-
'201011081218288389,880-2120638366,880-2120638366,LFNFN,1,成人,1,HFECAN,HU7244,Q,20101112,人民币,620.0,50.0,70.0,0.0,696.0,44.0,19.0,25.0,696.0,0.0,BILL99YS-HUB2C,'2010110801451479,-,2010-11-08 12:19,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011081222108503,880-2120638581,880-2120638582,LPBL8,2,成人,1,CANNKG,HU7113,E,20101109,人民币,940.0,100.0,140.0,0.0,1086.0,94.0,28.0,66.0,1086.0,0.0,BILL99YS-HUB2C,'2010110801451580,-,2010-11-08 12:24,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011081257149625,880-2120640118,880-2120640119,GC6KC,2,成人,1,CANTSN,HU7202,E,20101130,人民币,1360.0,100.0,140.0,0.0,1464.0,136.0,40.0,96.0,1464.0,0.0,BILL99YS-HUB2C,'2010110801452172,-,2010-11-08 12:59,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011081755041844,880-2120655234,880-2120655235,XQ2N0,2,成人,1,CANHGH,HU7361,M,20101109,人民币,1480.0,100.0,140.0,0.0,1572.0,148.0,44.0,104.0,1572.0,0.0,BILL99YS-HUB2C,'2010110801458020,-,2010-11-08 17:59,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011121143511845,880-2120780421,880-2120780421,FJRJW,1,成人,1,CANNGB,HU7169,E,20101203,人民币,480.0,50.0,70.0,0.0,557.0,43.0,14.0,29.0,557.0,0.0,BILL99YS-HUB2C,'2010111201507026,-,2010-11-12 11:45,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011121818295242,880-2120799260,880-2120799260,H71B4,1,成人,1,CANPEK,HU7802,X,20101113,人民币,850.0,50.0,70.0,0.0,884.0,86.0,26.0,60.0,884.0,0.0,BILL99YS-HUB2C,'2010111201513857,-,2010-11-12 18:24,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011131750164777,880-2120823059,880-2120823060,XGR7K,2,成人,1,CANPEK,HU7802,M,20101113,人民币,2380.0,100.0,140.0,0.0,2358.0,262.0,72.0,190.0,2358.0,0.0,BILL99YS-HUB2C,'2010111301523191,-,2010-11-13 17:51,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011141042132889,880-2120831546,880-2120831546,CTYB2,1,成人,1,CANPEK,HU7804,M,20101115,人民币,1190.0,50.0,70.0,0.0,1179.0,131.0,36.0,95.0,1179.0,0.0,BILL99YS-HUB2C,'2010111401526597,-,2010-11-14 10:43,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011151229205620,880-2120859121,880-2120859121,XD36H,1,成人,1,HFECAN,HU7040,K,20101115,人民币,830.0,50.0,70.0,0.0,859.0,91.0,25.0,66.0,859.0,0.0,BILL99YS-HUB2C,'2010111501537411,-,2010-11-15 12:52,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011151441529727,880-2120863905,880-2120863905,WR59Y,1,成人,1,CANPEK,HU7804,M,20101116,人民币,1190.0,50.0,70.0,0.0,1179.0,131.0,36.0,95.0,1179.0,0.0,BILL99YS-HUB2C,'2010111501539208,-,2010-11-15 14:44,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011151501251405,880-2120864856,880-2120864858,GZTKX,3,成人,1,CANPEK,HU7804,M,20101117,人民币,3570.0,150.0,210.0,0.0,3537.0,393.0,108.0,285.0,3537.0,0.0,BILL99YS-HUB2C,'2010111501539560,-,2010-11-15 15:03,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011151824538105,880-2120876225,880-2120876226,Z0VM1,2,成人,1,CANPEK,HU7802,M,20101121,人民币,2380.0,100.0,140.0,0.0,2358.0,262.0,72.0,190.0,2358.0,0.0,BILL99YS-HUB2C,'2010111501543327,-,2010-11-15 18:31,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011151927159238,880-2120877568,880-2120877568,T5XBS,1,成人,1,CANNGB,HU7169,E,20101124,人民币,480.0,50.0,70.0,0.0,557.0,43.0,14.0,29.0,557.0,0.0,BILL99YS-HUB2C,'2010111501543870,-,2010-11-15 19:30,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011161059048983,880-2120888306,880-2120888306,E3N60,1,成人,1,NGBCAN,HU7170,M,20101117,人民币,770.0,50.0,70.0,0.0,813.0,77.0,23.0,54.0,813.0,0.0,BILL99YS-HUB2C,'2010111601548238,-,2010-11-16 11:01,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011161101099047,880-2120888354,880-2120888354,VGY0L,1,成人,1,CANHGH,HU7361,Q,20101117,人民币,630.0,50.0,70.0,0.0,687.0,63.0,19.0,44.0,687.0,0.0,BILL99YS-HUB2C,'2010111601548258,-,2010-11-16 11:03,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011161146311722,880-2120891014,880-2120891014,GL2Q0,1,成人,1,CANTAO,HU7159,E,20101121,人民币,710.0,50.0,70.0,0.0,766.0,64.0,21.0,43.0,766.0,0.0,BILL99YS-HUB2C,'2010111601549210,-,2010-11-16 11:47,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011161154152023,880-2120891543,880-2120891543,EJ2YG,1,成人,1,CANSHE,HU7343,Q,20101118,人民币,1390.0,50.0,70.0,0.0,1371.0,139.0,42.0,97.0,1371.0,0.0,BILL99YS-HUB2C,'2010111601549400,-,2010-11-16 11:57,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-
'201011161400185711,880-2120896655,880-2120896656,CN3YW,2,成人,1,HFECAN,HU7040,K,20101117,人民币,1660.0,100.0,140.0,0.0,1718.0,182.0,50.0,132.0,1718.0,0.0,BILL99YS-HUB2C,'2010111601551373,-,2010-11-16 14:03,HXD@ZHANBAIJ,B@TAISHEN888,购票,-,-


总计
总票数:,894
国际票票数:,0
升舱总票数:,1
支付总额:,926665.0
银行支付总额:,926665.0
E付卡支付总额:,0.0
代理费总和:,96455.0
总机场税:,45500.0
总燃油税:,58210.0
总其它税:,0.0
